,_id,id,title,release_date,genres,vote_average,popularity,vote_count,imdb_id,tmdbId
16091,16091,63414,Darling,2010,Drama-Romance,4.9,1.2007376,8.0,1649303,63414.0
16092,16092,63616,Camarón: When Flamenco Became Legend,2005,Drama,6.6,0.713381,9.0,448404,63616.0
16093,16093,63946,Viva Riva!,2010,Action-Drama-Foreign-Thriller,5.4,0.214552,5.0,1723120,63946.0
16094,16094,65317,The Perfume of the Lady in Black,1974,Foreign-Horror-Mystery-Thriller,6.3,0.163995,15.0,70565,65317.0
16095,16095,66730,The Rescue,1971,Action-Foreign,6.2,1.2007376,3.0,200293,66730.0
16096,16096,66893,The White Angel,1955,Drama,5.0,0.571449,1.0,47832,66893.0
16097,16097,74922,Zróbmy sobie wnuka,2003,Comedy,5.4,1.2007376,5.0,385363,74922.0
16098,16098,75465,The Conman,1998,Action-Comedy,5.8,0.557097,5.0,184354,75465.0
16099,16099,76833,The Witch's Curse,1962,Adventure-Fantasy-Horror,5.0,1.2007376,1.0,57268,76833.0
16100,16100,77512,Montana,2008,Action-Crime-Adventure-Drama,2.5,1.2007376,2.0,1108855,77512.0
16101,16101,79456,Gone with the Pope,2010,Drama-Romance,6.3,0.792189,6.0,1617250,79456.0
16102,16102,80647,Chanbara Striptease,2008,Comedy-Fantasy-Action,3.0,0.635127,1.0,1708497,80647.0
16103,16103,82362,Footprints,1975,Drama-Mystery-Thriller,6.2,0.17201,16.0,71950,82362.0
16104,16104,82407,Bloodsuckers from Outer Space,1984,Comedy-Horror-Science Fiction,4.8,0.788792,7.0,86980,82407.0
16105,16105,83215,Fragments of an Alms-Film,1972,Comedy,0.0,0.35,0.0,68606,83215.0
16106,16106,85643,In Heaven There Is No Beer?,1984,Documentary-Music,5.0,0.074231,1.0,87465,85643.0
16107,16107,86522,Louis Theroux: The Ultra Zionists,2011,Documentary,6.3,1.2007376,10.0,1857772,86522.0
16108,16108,86603,Bare Knuckles,1977,Adventure-Action-Thriller,0.0,0.000157,0.0,75727,86603.0
16109,16109,90590,Policewomen,1974,Drama-Action-Crime,6.8,0.197425,3.0,72006,90590.0
16110,16110,90770,The Vanquished,1953,Drama-Action-Crime,5.5,0.152969,3.0,45294,90770.0
16111,16111,94340,Subdivision,2009,Drama-Comedy,6.3,1.2007376,3.0,1203532,94340.0
16112,16112,94630,Doctor Vlimmen,1977,Drama,0.0,1.2007376,0.0,77449,94630.0
16113,16113,96106,Battle of the Amazons,1973,Fantasy-Action,5.0,0.159935,3.0,69700,96106.0
16114,16114,97029,Ceddo,1977,Drama,8.4,0.00243,5.0,77309,97029.0
16115,16115,97971,Chillers,1987,Horror,3.5,0.070623,2.0,92750,97971.0
16116,16116,102288,Johnny Reno,1966,Action-Western,6.5,1.2007376,3.0,60564,102288.0
16117,16117,102305,August Evening,2007,Drama,5.0,0.038979,1.0,1020936,102305.0
16118,16118,102867,Only the Young,2012,Romance-Documentary-Comedy,7.5,0.423216,4.0,2085888,102867.0
16119,16119,105384,Orders Signed in White,1974,Thriller-Crime,0.0,0.000284,0.0,73491,105384.0
16120,16120,105406,Who Was That Lady?,1960,Comedy,6.5,0.857156,6.0,54473,105406.0
16121,16121,105454,How to Draw a Perfect Circle,2009,Drama,5.3,1.2007376,7.0,1138478,105454.0
16122,16122,105526,Any Day Now,2012,Drama,6.6,10.559109,22.0,2066176,105526.0
16123,16123,105902,Craze,1974,Horror-Crime,5.8,0.344707,6.0,69924,105902.0
16124,16124,108345,The Command,1954,Western,4.5,0.552616,5.0,46865,108345.0
16125,16125,112136,Buzzkill,2012,Comedy,2.9,0.73094,4.0,1093355,112136.0
16126,16126,118051,Cocktail,2012,Romance-Drama-Comedy,6.2,1.2007376,38.0,2168910,118051.0
16127,16127,119687,Woman in a Dressing Gown,1957,Romance-Drama,7.5,0.78738,3.0,51204,119687.0
16128,16128,129553,Song Without End,1960,Drama-Romance,5.2,0.679183,3.0,54324,129553.0
16129,16129,132601,The Reef 2: High Tide,2012,Animation-Family,2.3,1.675072,6.0,1978567,132601.0
16130,16130,136627,Devdas,1955,Music-Drama-Romance,4.1,0.295098,4.0,47990,136627.0
16131,16131,140161,V: The Final Battle,1984,Science Fiction,7.3,3.126689,33.0,86823,140161.0
16132,16132,141810,Gli equilibristi,2012,Drama,7.0,0.409337,9.0,2370096,141810.0
16133,16133,148597,King of the Children,1987,Drama,7.0,0.047883,2.0,93133,148597.0
16134,16134,171232,Let the Good Times Roll,1973,Music-Documentary,4.8,0.001586,2.0,143367,171232.0
16135,16135,171759,The Lost Medallion: The Adventures of Billy Stone,2013,Adventure-Family,5.6,1.2007376,13.0,1390539,171759.0
16136,16136,173587,Dutch Light,2003,Documentary,8.0,1.2007376,1.0,380419,173587.0
16137,16137,179288,Blackbird,2007,Drama,4.0,0.485794,1.0,972546,179288.0
16138,16138,184219,Pee Mak Phrakanong,2013,Comedy-Romance,7.3,1.2007376,37.0,2776344,184219.0
16139,16139,187252,In the Name of the Son,2012,Drama,5.9,0.675695,6.0,2460468,187252.0
16140,16140,209645,Pond Hockey,2008,Documentary,0.0,1.2007376,0.0,1254969,209645.0
16141,16141,222899,About Last Night,2014,Comedy-Romance,6.0,9.543004,217.0,1826590,222899.0
16142,16142,228294,Now Add Honey,2015,Comedy,5.3,1.2007376,9.0,2577854,228294.0
16143,16143,232018,Parineeta,1953,Family-Drama,0.0,0.001253,0.0,46164,232018.0
16144,16144,237422,Avetik,1992,Drama,10.0,1.2007376,3.0,103741,237422.0
16145,16145,245597,Steal My Heart,2013,Comedy-Romance,6.8,1.2007376,15.0,3694790,245597.0
16146,16146,254065,The Gabby Douglas Story,2014,TV Movie-Drama,7.6,2.069208,17.0,3386954,254065.0
16147,16147,259956,About Alex,2014,Drama,6.3,9.156825,60.0,2667918,259956.0
16148,16148,261033,Manos sucias,2014,Thriller-Drama,7.0,0.732831,5.0,3062414,261033.0
16149,16149,261818,Glass Chin,2014,Drama-Thriller,5.5,1.2007376,3.0,1714843,261818.0
16150,16150,267463,The 10 Year Plan,2014,Romance-Comedy,6.1,1.2007376,52.0,3239442,267463.0
16151,16151,267831,A Dangerous Game,2014,Documentary,0.0,1.2007376,0.0,3714626,267831.0
16152,16152,272878,Max,2015,Adventure-Drama-Family,6.8,7.987747,282.0,3369806,272878.0
16153,16153,273309,VeggieTales: Lord of the Beans,2005,Family-Animation,5.0,1.2007376,3.0,791201,273309.0
16154,16154,275272,Je hais les enfants!,2003,Comedy,6.5,1.2007376,1.0,361769,275272.0
16155,16155,281180,First to Fight,1967,War,0.0,0.757753,0.0,61667,281180.0
16156,16156,287495,Labyrinth of Lies,2014,Drama-History,7.3,9.046751,199.0,3825638,287495.0
16157,16157,287636,The Sound And The Fury,2015,Drama,4.4,1.2007376,6.0,3026144,287636.0
16158,16158,300155,A Royal Night Out,2015,Thriller-Romance-Drama,6.3,4.060966,84.0,1837562,300155.0
16159,16159,303982,Vai Que Cola - O Filme,2015,Comedy,6.0,1.2007376,55.0,4694404,303982.0
16160,16160,314404,Wondrous Boccaccio,2015,Comedy-History-Drama,5.8,1.2007376,24.0,3596952,314404.0
16161,16161,319971,Gary Owen: I Agree With Myself,2015,Comedy,0.0,1.2007376,0.0,4767356,319971.0
16162,16162,320179,Resistance,2015,Documentary,7.2,0.241235,5.0,3393198,320179.0
16163,16163,329024,TransFatty Lives,2015,Documentary,5.0,1.2007376,1.0,4221762,329024.0
16164,16164,354100,Becoming Bulletproof,2015,Western-Documentary,9.3,1.2007376,3.0,3233704,354100.0
16165,16165,354128,Go Away Mr. Tumor,2015,Comedy-Romance,6.0,1.100294,14.0,4819514,354128.0
16166,16166,361183,Sum of Histories,2015,Drama-Romance-Science Fiction,10.0,1.2007376,1.0,4085502,361183.0
16167,16167,362058,The Snow Queen 3: Fire and Ice,2016,Family-Animation-Fantasy,8.5,1.2007376,2.0,4685554,362058.0
16168,16168,366548,Les Dissociés,2015,Comedy,7.5,1.2007376,64.0,5148864,366548.0
16169,16169,373569,Snatched,2017,Action-Comedy,5.2,1.2007376,207.0,2334871,373569.0
16170,16170,379992,"Signed, Sealed, Delivered: From the Heart",2016,Drama-Romance-TV Movie,5.5,1.2007376,3.0,5496244,379992.0
16171,16171,382475,The Pass,2016,Drama,7.2,1.2007376,23.0,5160154,382475.0
16172,16172,385317,Hot Bot,2016,Comedy-Science Fiction,4.2,1.2007376,38.0,2854394,385317.0
16173,16173,385805,Betting on Zero,2017,Documentary,7.1,1.2007376,16.0,3762912,385805.0
16174,16174,392882,Night's Tightrope,2016,Drama,8.0,1.2007376,1.0,5323642,392882.0
16175,16175,399747,"Mother, May I Sleep with Danger?",2016,Thriller-TV Movie,5.4,1.2007376,15.0,5480528,399747.0
16176,16176,411656,Tonio,2016,Drama,6.3,1.2007376,3.0,4482938,411656.0
16177,16177,419428,Teli and Toli,2016,Romance-Comedy,4.0,1.2007376,1.0,6001712,419428.0
16178,16178,464819,The Making of 'The Terminator': A Retrospective,1992,Documentary,0.0,1.2007376,0.0,365473,464819.0
16179,16179,38,Eternal Sunshine of the Spotless Mind,2004,Science Fiction-Drama-Romance,7.9,12.906327,3758.0,338013,38.0
16180,16180,158,Knockin' on Heaven's Door,1997,Comedy-Crime,7.6,7.203307,135.0,119472,158.0
16181,16181,508,Love Actually,2003,Comedy-Romance-Drama,7.0,10.586815,1917.0,314331,508.0
16182,16182,2274,The Seeker: The Dark Is Rising,2007,Adventure-Drama-Fantasy-Family-Thriller,4.8,6.627076,111.0,484562,2274.0
16183,16183,2887,And the Band Played On,1993,Drama,5.8,2.643288,24.0,106273,2887.0
16184,16184,2928,Michael,1996,Comedy-Drama-Fantasy,5.5,9.473162,174.0,117038,2928.0
16185,16185,4709,Holiday for Henrietta,1952,Comedy,0.0,1.2007376,0.0,48104,4709.0
16186,16186,5055,Ashes and Diamonds,1958,War-Drama,7.5,2.896039,46.0,52080,5055.0
16187,16187,5761,Hannah Takes the Stairs,2007,Drama-Romance,5.6,0.564638,8.0,841108,5761.0
16188,16188,8373,Transformers: Revenge of the Fallen,2009,Science Fiction-Action-Adventure,6.0,4.351756,3192.0,1055369,8373.0
16189,16189,9408,Surf's Up,2007,Animation-Comedy-Family,5.9,11.526339,616.0,423294,9408.0
16190,16190,9529,Candyman,1992,Drama-Horror-Thriller,6.2,12.721362,303.0,103919,9529.0
16191,16191,9536,Bio-Dome,1996,Comedy,4.4,6.387469,110.0,115683,9536.0
16192,16192,9625,The Glimmer Man,1996,Action-Adventure-Crime-Drama-Thriller,4.7,5.918737,102.0,116421,9625.0
16193,16193,9683,Bubble Boy,2001,Adventure-Comedy-Drama-Romance,5.1,10.295438,165.0,258470,9683.0
16194,16194,9731,Friday the 13th: A New Beginning,1985,Horror-Thriller,5.1,9.094477,200.0,89173,9731.0
16195,16195,10509,Buitenspel,2005,Drama,9.0,1.2007376,1.0,467817,10509.0
16196,16196,10528,Sherlock Holmes,2009,Action-Adventure-Crime-Mystery,7.0,15.68604,5883.0,988045,10528.0
16197,16197,10922,The Human Stain,2003,Drama-Thriller-Romance,6.1,8.408429,124.0,308383,10922.0
16198,16198,11209,The Alamo,1960,Action-Adventure-Drama-History-Western,6.5,4.73816,63.0,53580,11209.0
16199,16199,12090,Just Married,2003,Comedy,5.3,6.001152,415.0,305711,12090.0
16200,16200,12092,Alice in Wonderland,1951,Animation-Adventure-Family-Fantasy,7.0,16.488937,1557.0,43274,12092.0
16201,16201,12606,A Very Brady Sequel,1996,Comedy,5.8,9.898696,42.0,118073,12606.0
16202,16202,13009,Zombie Strippers!,2008,Comedy-Horror,4.3,5.315824,80.0,960890,13009.0
16203,16203,13059,The Signal,2007,Action-Thriller-Horror-Science Fiction,5.9,11.329733,85.0,780607,13059.0
16204,16204,13062,Boundin',2003,Animation-Family,7.0,5.137422,135.0,395479,13062.0
16205,16205,13483,Awake,2007,Thriller-Crime-Mystery,6.3,7.076062,403.0,211933,13483.0
16206,16206,13751,Akeelah and the Bee,2006,Drama,6.7,5.052049,85.0,437800,13751.0
16207,16207,13965,Return to Snowy River,1988,Adventure-Drama-Action-Western-Family,6.0,0.652283,10.0,95993,13965.0
16208,16208,14003,Fullmetal Alchemist the Movie: Conqueror of Shamballa,2005,Action-Adventure-Animation-Drama,7.0,9.515415,74.0,485323,14003.0
16209,16209,14799,For Your Consideration,2006,Comedy-Drama,5.9,12.142183,44.0,470765,14799.0
16210,16210,15451,Revanche,2008,Crime-Drama-Romance,7.2,4.717517,59.0,1173745,15451.0
16211,16211,15512,Monsters vs Aliens,2009,Animation-Family-Adventure-Science Fiction,6.0,14.243634,1464.0,892782,15512.0
16212,16212,15689,Dead Meat,2004,Comedy-Action-Horror-Science Fiction,4.0,2.783147,12.0,369359,15689.0
16213,16213,16422,The Caller,2008,Drama-Thriller,5.6,1.2007376,5.0,1049956,16422.0
16214,16214,16563,Seven Brides for Seven Brothers,1954,Comedy-Drama-Western-Music,7.1,5.748536,117.0,47472,16563.0
16215,16215,17031,Dragonlance: Dragons Of Autumn Twilight,2008,Adventure-Animation-Fantasy,5.2,2.083647,11.0,825245,17031.0
16216,16216,17038,Lake Placid 2,2007,Horror-Science Fiction,4.0,1.2007376,22.0,974583,17038.0
16217,16217,17677,The Five Pennies,1959,Drama-Music,5.4,1.134522,5.0,52809,17677.0
16218,16218,17803,12:01,1993,Science Fiction-Thriller,6.2,8.811327,33.0,106188,17803.0
16219,16219,18060,The Beast Stalker,2008,Action,6.6,1.2007376,23.0,1330525,18060.0
16220,16220,18311,Days of Being Wild,1990,Crime-Drama-Romance,7.3,6.242263,85.0,101258,18311.0
16221,16221,19199,Rampage at Apache Wells,1965,Adventure-Western,5.5,2.117193,10.0,59958,19199.0
16222,16222,20969,The Art of Seduction,2005,Romance-Drama-Comedy,6.0,1.2007376,16.0,492650,20969.0
16223,16223,23601,We Don't Live Here Anymore,2004,Drama-Romance,5.8,2.127661,29.0,361309,23601.0
16224,16224,24019,Angels in America,2003,Drama-Fantasy,6.8,6.386873,52.0,318997,24019.0
16225,16225,24363,House of D,2005,Comedy-Drama,6.2,4.587746,24.0,372334,24363.0
16226,16226,25389,Matinee,1993,Comedy-Drama,6.4,7.256473,52.0,107529,25389.0
16227,16227,25876,The Racket,1951,Drama-Action-Thriller-Crime,5.9,1.444428,9.0,43955,25876.0
16228,16228,25950,Mysterious Island,2005,Action-Adventure-Drama-Fantasy,4.9,3.228053,17.0,448965,25950.0
16229,16229,26282,Macao,1952,Adventure-Drama-Romance,5.6,1.715751,8.0,44863,26282.0
16230,16230,26748,Lone Star,1996,Drama-Mystery-Romance,6.9,9.069963,79.0,116905,26748.0
16231,16231,26811,Dr. Terror's House of Horrors,1965,Horror,5.9,3.412202,33.0,59125,26811.0
16232,16232,27150,Silent Rage,1982,Action-Horror-Science Fiction-Thriller,5.0,1.808605,22.0,84684,27150.0
16233,16233,29914,Randy & the Mob,2007,Action-Comedy,4.8,0.434371,3.0,466943,29914.0
16234,16234,31169,The Courageous Heart of Irena Sendler,2009,Drama-War,6.6,5.448612,28.0,1010278,31169.0
16235,16235,31606,The Package,1989,Action-Adventure-Crime-Drama-Thriller,5.6,3.721996,45.0,98051,31606.0
16236,16236,33563,Bickford Shmeckler's Cool Ideas,2006,Comedy,5.6,2.555543,27.0,421045,33563.0
16237,16237,34507,Doug Stanhope: Deadbeat Hero,2004,Comedy,7.0,1.2007376,5.0,814086,34507.0
16238,16238,34843,Hawking,2004,Drama-TV Movie,7.1,6.400496,43.0,395571,34843.0
16239,16239,36634,The People Against O'Hara,1951,Crime-Drama,3.9,3.02441,5.0,43914,36634.0
16240,16240,36736,The Drawn Together Movie: The Movie!,2010,Animation-Comedy,6.4,6.088599,39.0,1546036,36736.0
16241,16241,37100,Sailor Moon R: The Movie,1993,Animation-Comedy-Drama-Romance,7.3,0.91974,17.0,106417,37100.0
16242,16242,37175,Say a Word for the Poor Hussar,1980,Comedy-Drama-History,5.8,1.2007376,7.0,81256,37175.0
16243,16243,37234,Sex & Drugs & Rock & Roll,2010,Drama,6.9,1.017808,16.0,1393020,37234.0
16244,16244,37834,Knight and Day,2010,Action-Comedy,5.9,12.758942,1583.0,1013743,37834.0
16245,16245,38199,Unthinkable,2010,Drama-Thriller,6.7,6.983803,430.0,914863,38199.0
16246,16246,40768,Flag Wars,2003,Documentary,7.0,1.2007376,2.0,359281,40768.0
16247,16247,41944,The Rachel Papers,1989,Comedy-Romance,5.5,1.348913,11.0,98160,41944.0
16248,16248,42015,Swimming to Cambodia,1987,Comedy-Drama,6.4,0.225249,6.0,94089,42015.0
16249,16249,42034,Dreamchild,1985,Drama-Fantasy,7.1,1.412097,9.0,89052,42034.0
16250,16250,42196,The Bad Seed,1956,Crime-Drama-Horror-Thriller,7.1,7.975238,91.0,48977,42196.0
16251,16251,42482,Elvis on Tour,1972,Documentary-Music,7.1,0.0339,6.0,68537,42482.0
16252,16252,43209,Ong Bak 3,2010,Action-Adventure-History,5.2,9.596685,96.0,1653690,43209.0
16253,16253,43321,Pete Kelly's Blues,1955,Drama-Action-Music,6.4,0.874713,5.0,48484,43321.0
16254,16254,43344,Él,1953,Thriller-Drama-Romance,7.8,1.931894,18.0,45361,43344.0
16255,16255,44040,Devil,2010,Horror-Mystery-Thriller,5.8,7.094276,836.0,1314655,44040.0
16256,16256,44807,Forever Fever,1998,Comedy-Music-Romance-Foreign,5.1,0.170074,4.0,155713,44807.0
16257,16257,46029,Two Much,1996,Comedy-Romance,5.1,1.620174,24.0,118001,46029.0
16258,16258,47446,The Trojan Women,1971,Drama,6.1,0.444508,4.0,67881,47446.0
16259,16259,47553,Twice-Told Tales,1963,Horror-Mystery-Romance-Science Fiction,6.6,1.18542,13.0,57608,47553.0
16260,16260,49494,The Eagle,2011,Adventure-Drama,5.9,6.196929,426.0,1034389,49494.0
16261,16261,49709,Kippur,2000,Drama-Foreign-War,4.0,1.010085,5.0,218379,49709.0
16262,16262,51054,The Slender Thread,1965,Drama,6.8,0.378345,8.0,59729,51054.0
16263,16263,51422,Agent Red,2000,Action-Thriller,4.2,1.124954,7.0,218080,51422.0
16264,16264,51883,Toutes les Filles sont Folles,2003,Romance-Comedy,5.5,0.062527,1.0,316788,51883.0
16265,16265,51938,Inside Out,2006,Drama-Mystery-Thriller,5.0,0.480656,1.0,386534,51938.0
16266,16266,51956,The Strawberry Statement,1970,Drama-Romance,4.9,0.93611,8.0,66415,51956.0
16267,16267,55044,Cisco Pike,1972,Drama,4.6,1.880781,4.0,68384,55044.0
16268,16268,55996,Pacific Banana,1981,Comedy,4.8,1.2007376,3.0,82875,55996.0
16269,16269,56821,Lassiter,1984,Crime-Drama-Mystery-Thriller,5.5,3.962864,9.0,87589,56821.0
16270,16270,58559,Confession of a Child of the Century,2012,Drama,4.9,1.2007376,6.0,1865335,58559.0
16271,16271,59457,Womb,2010,Romance-Science Fiction,5.9,7.279917,95.0,1216520,59457.0
16272,16272,64973,"Peace, Propaganda & the Promised Land",2005,Documentary,6.4,0.166667,4.0,428959,64973.0
16273,16273,66772,Cold Blood,1975,Thriller,5.8,1.2007376,2.0,71138,66772.0
16274,16274,67404,The Autobiography of Nicolae Ceausescu,2010,Documentary,6.9,0.375066,7.0,1646958,67404.0
16275,16275,67748,Snowtown,2011,Crime-Drama-Horror-Thriller,6.3,5.322953,107.0,1680114,67748.0
16276,16276,68437,Svart Lucia,1992,Mystery-Drama,5.3,1.2007376,3.0,105502,68437.0
16277,16277,70666,VIPs,2011,Drama,6.6,1.2007376,25.0,1235548,70666.0
16278,16278,70863,Poolboy - Drowning Out the Fury,2011,Comedy-Action,4.3,0.865039,16.0,1693843,70863.0
16279,16279,71575,Entre Nos,2009,Drama-Foreign,6.9,0.392813,11.0,1212456,71575.0
16280,16280,73889,The Day I Was Not Born,2010,Drama-Foreign,6.3,0.365128,8.0,1398029,73889.0
16281,16281,76341,Mad Max: Fury Road,2015,Action-Adventure-Science Fiction-Thriller,7.3,29.36178,9629.0,1392190,76341.0
16282,16282,77673,The Vengeance of the Winged Serpent,1984,Adventure-Comedy,5.1,0.948754,9.0,88344,77673.0
16283,16283,80327,I Am I,2013,Drama,6.0,0.774427,1.0,1825806,80327.0
16284,16284,80970,Schoolgirl Hitchhikers,1973,Thriller-Comedy-Crime-Drama,3.2,1.2007376,7.0,125806,80970.0
16285,16285,82929,In the Family,2011,Drama,7.4,1.2007376,7.0,1845804,82929.0
16286,16286,84050,Fanny,1961,Drama-Romance,5.8,0.670182,9.0,54866,84050.0
16287,16287,84071,Night Game,1989,Horror-Drama-Thriller-Crime,3.6,1.2007376,8.0,97971,84071.0
16288,16288,84185,Chasing Ice,2012,Documentary,7.4,8.883705,62.0,1579361,84185.0
16289,16289,84259,Hearts of the West,1975,Comedy-Western,5.1,0.001655,4.0,73096,84259.0
16290,16290,87737,Autoerotic,2011,Drama-Romance,4.3,1.2007376,5.0,1977002,87737.0
16291,16291,88573,Headshot,2011,Drama-Thriller-Crime,6.1,0.767896,19.0,1682186,88573.0
16292,16292,92798,Duffy,1968,Crime-Comedy,8.0,0.290919,3.0,62917,92798.0
16293,16293,96131,Tribes,1970,TV Movie-Drama,0.0,0.045657,1.0,66490,96131.0
16294,16294,96419,Oriana,1985,Drama-Mystery-Romance,3.8,1.2007376,5.0,89739,96419.0
16295,16295,97537,Beefcake,1998,Drama-History-Documentary,4.6,0.653879,10.0,187712,97537.0
16296,16296,102059,Collision Course,1988,Action-Comedy,3.5,0.515425,6.0,97081,102059.0
16297,16297,107146,The Sell Out,1976,Action,7.0,0.076324,2.0,75188,107146.0
16298,16298,108003,Call Me Bwana,1963,Comedy,7.0,0.094405,1.0,56897,108003.0
16299,16299,109797,Nancy Drew,2002,Mystery,2.0,0.373368,2.0,329414,109797.0
16300,16300,113388,As One,2012,Drama,7.5,1.425764,15.0,2328503,113388.0
16301,16301,115549,Blue Denim,1959,Drama,0.0,0.040037,0.0,52639,115549.0
16302,16302,115565,Equinox,1992,Drama-Crime-Mystery-Thriller,5.6,6.001067,4.0,104201,115565.0
16303,16303,119637,He Who Must Die,1957,Drama,4.5,1.2007376,5.0,50237,119637.0
16304,16304,122368,The Boy Who Walked Backwards,1995,Drama,6.8,1.2007376,4.0,109673,122368.0
16305,16305,127370,Song for Marion,2012,Music-Comedy-Romance-Drama,6.5,4.11326,66.0,1047011,127370.0
16306,16306,130754,Souls of Zen: Ancestors and Agency in Contemporary Japanese Temple Buddhism,2012,Documentary,10.0,1.2007376,1.0,2294819,130754.0
16307,16307,139854,Anita O'Day: The Life of a Jazz Singer,2007,Documentary,0.0,1.2007376,0.0,843838,139854.0
16308,16308,139948,Burn,2012,Foreign-Documentary,7.1,0.466236,7.0,1781784,139948.0
16309,16309,142093,Lover,2005,Romance,5.9,1.2007376,5.0,492533,142093.0
16310,16310,145762,Now!,1965,Documentary,6.3,0.305169,9.0,59520,145762.0
16311,16311,153153,Pablo,2012,Animation-Documentary,6.3,1.366862,2.0,1049406,153153.0
16312,16312,157384,Mother of George,2013,Drama,7.1,1.409684,7.0,2094890,157384.0
16313,16313,158011,The Call,2013,Crime-Thriller,6.6,8.611077,1275.0,1911644,158011.0
16314,16314,158951,Darkness,2013,Drama,0.0,1.2007376,0.0,2641152,158951.0
16315,16315,159550,The Last Brickmaker in America,2001,Drama,7.0,1.2007376,1.0,255313,159550.0
16316,16316,169607,Finding Vivian Maier,2014,Documentary,7.8,7.035082,112.0,2714900,169607.0
16317,16317,172577,The Take,2009,Crime-Drama-Thriller,7.7,1.2007376,22.0,1366321,172577.0
16318,16318,196633,Botsman i Popugay,1982,Animation-Comedy-Family,7.0,1.2007376,1.0,2265779,196633.0
